time,INTERNALENERGY,KINETICENERGY,X-MOMENTUM,Y-MOMENTUM,Z-MOMENTUM,MASS,TIMESTEP,ROTATIONENERGY,EXTERNALWORK,SPRINGENERGY,CONTACTENERGY,HOURGLASSENERGY,ELASTICCONTACTENERGY,FRICTIONALCONTACTENERGY,DAMPINGCONTACTENERGY,PLASTICWORK,ADDEDMASS,PERCENTAGEADDEDMASS,INLETMASS,OUTLETMASS,INLETENERGY,OUTLETENERGY,TH_Measuring_Nodes1000002var23,TH_Measuring_Nodes1000002var24,TH_Measuring_Nodes1000002var25,TH_Measuring_Nodes1000002var26,TH_Measuring_Nodes1000002var27,TH_Measuring_Nodes1000002var28,THRBODY1Fixed_End_RBODYvar29,THRBODY1Fixed_End_RBODYvar30,THRBODY1Fixed_End_RBODYvar31,THRBODY1Fixed_End_RBODYvar32,THRBODY1Fixed_End_RBODYvar33,THRBODY1Fixed_End_RBODYvar34,THRBODY1Fixed_End_RBODYvar35,THRBODY1Fixed_End_RBODYvar36,THRBODY1Fixed_End_RBODYvar37,THRBODY2Moving_End_RBODYvar38,THRBODY2Moving_End_RBODYvar39,THRBODY2Moving_End_RBODYvar40,THRBODY2Moving_End_RBODYvar41,THRBODY2Moving_End_RBODYvar42,THRBODY2Moving_End_RBODYvar43,THRBODY2Moving_End_RBODYvar44,THRBODY2Moving_End_RBODYvar45,THRBODY2Moving_End_RBODYvar46
2.266006e-02,3.957488e+05,3.863066e+01,-4.008386e-03,3.120315e-03,3.764852e-17,5.866953e-05,1.867491e-07,4.684390e-29,3.958320e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.266006e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958384e+02,5.651197e-03,3.925624e-16,1.554690e-15,-3.423892e-14,-5.856245e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958293e+02,-8.846791e-03,-4.302162e-16,-2.479876e-15,-4.424744e-14,1.267274e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.267014e-02,3.957214e+05,1.140263e+02,8.135126e-02,8.265775e-03,5.232981e-17,5.866953e-05,1.867400e-07,4.823020e-29,3.958801e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.267014e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958016e+02,-4.355828e-03,3.908982e-16,1.606186e-15,-3.420120e-14,-6.118229e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958774e+02,-3.860284e-03,-4.435325e-16,-2.528084e-15,-4.436118e-14,1.045279e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.268004e-02,3.956640e+05,1.826562e+02,9.010837e-02,2.248969e-03,5.018723e-17,5.866953e-05,1.867514e-07,4.596719e-29,3.958912e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.268004e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958041e+02,-1.529660e-03,3.839234e-16,1.622029e-15,-3.410030e-14,-6.060718e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958882e+02,-6.626991e-04,-4.341032e-16,-2.528008e-15,-4.426340e-14,9.368698e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.269012e-02,3.957383e+05,1.053481e+02,7.318040e-02,8.751409e-04,8.285107e-17,5.866953e-05,1.867304e-07,5.203816e-29,3.958883e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.269012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958183e+02,3.682149e-03,3.824939e-16,1.640784e-15,-3.403631e-14,-5.851122e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958852e+02,-4.541473e-03,-4.655308e-16,-2.523770e-15,-4.451143e-14,9.677606e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.270002e-02,3.957394e+05,7.583561e+01,1.473040e-03,-1.272530e-02,6.795327e-17,5.866953e-05,1.867062e-07,4.521466e-29,3.958598e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.270002e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958616e+02,1.935009e-02,3.699762e-16,1.605971e-15,-3.384189e-14,-5.423922e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958563e+02,-6.455049e-03,-4.378225e-16,-2.587304e-15,-4.418318e-14,1.007031e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.271010e-02,3.956938e+05,8.517036e+01,-3.503183e-02,-2.452221e-02,7.385180e-17,5.866953e-05,1.867590e-07,4.003316e-29,3.958235e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.271010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958614e+02,3.245900e-02,3.604781e-16,1.537698e-15,-3.364959e-14,-5.130694e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958205e+02,-7.997336e-03,-4.343938e-16,-2.527812e-15,-4.403337e-14,1.001100e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.272019e-02,3.957218e+05,6.129471e+01,-1.840941e-02,-1.617866e-02,7.136560e-17,5.866953e-05,1.867737e-07,4.152365e-29,3.958278e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.272019e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958489e+02,1.503546e-02,3.490188e-16,1.568570e-15,-3.345379e-14,-5.376067e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958247e+02,1.272940e-03,-4.200387e-16,-2.491902e-15,-4.379269e-14,7.835401e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.273008e-02,3.957260e+05,7.486553e+01,3.147085e-02,-2.009142e-02,6.152332e-17,5.866953e-05,1.866779e-07,6.104972e-29,3.958455e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.273008e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958166e+02,1.433557e-02,3.590210e-16,1.581818e-15,-3.344913e-14,-5.385611e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958428e+02,5.745071e-03,-4.205355e-16,-2.511409e-15,-4.367876e-14,7.104614e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.274016e-02,3.957089e+05,1.342998e+02,9.366971e-02,-2.000887e-02,6.158029e-17,5.866953e-05,1.867095e-07,4.420114e-29,3.958878e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.274016e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.957973e+02,3.040545e-02,3.400894e-16,1.648668e-15,-3.314719e-14,-5.115562e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958852e+02,-1.052878e-02,-4.016262e-16,-2.446490e-15,-4.337795e-14,1.080465e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.275006e-02,3.957034e+05,1.452372e+02,8.199885e-02,-9.556748e-03,6.846140e-17,5.866953e-05,1.867611e-07,4.840324e-29,3.958933e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.275006e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958144e+02,2.891011e-02,3.218197e-16,1.692937e-15,-3.284296e-14,-5.172179e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958901e+02,-1.946468e-02,-3.904307e-16,-2.387309e-15,-4.316805e-14,1.347519e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.276015e-02,3.957391e+05,9.928698e+01,4.527047e-02,3.722242e-03,8.074071e-17,5.866953e-05,1.867441e-07,3.772855e-29,3.958830e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.276015e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958411e+02,1.693424e-02,3.073853e-16,1.650146e-15,-3.257762e-14,-5.507629e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958799e+02,-2.072049e-02,-3.881618e-16,-2.427531e-15,-4.306866e-14,1.374646e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.277004e-02,3.957334e+05,6.950851e+01,-2.086527e-02,4.004012e-03,1.003977e-16,5.866953e-05,1.867187e-07,4.589171e-29,3.958474e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.277004e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958714e+02,9.701351e-03,2.957576e-16,1.564514e-15,-3.237230e-14,-5.843368e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958441e+02,-1.372820e-02,-3.964605e-16,-2.385506e-15,-4.309740e-14,1.195099e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.278013e-02,3.956865e+05,8.643945e+01,-3.013501e-02,1.536497e-02,9.835991e-17,5.866953e-05,1.867199e-07,4.821500e-29,3.958176e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.278013e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958505e+02,-8.385257e-03,2.913730e-16,1.563284e-15,-3.227114e-14,-6.299899e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958145e+02,-7.193044e-03,-3.895352e-16,-2.367547e-15,-4.298777e-14,9.804032e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.279002e-02,3.957213e+05,6.901547e+01,4.857028e-03,9.651480e-03,1.034904e-16,5.866953e-05,1.866660e-07,4.607411e-29,3.958349e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.279002e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958328e+02,-8.142930e-03,2.924870e-16,1.453688e-15,-3.225456e-14,-6.347637e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958321e+02,-1.230952e-03,-3.958767e-16,-2.350824e-15,-4.300604e-14,7.775630e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.280010e-02,3.957299e+05,7.864837e+01,5.737122e-02,-1.079801e-02,8.261126e-17,5.866953e-05,1.866910e-07,3.658812e-29,3.958532e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.280010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.957986e+02,1.179553e-02,3.015340e-16,1.568612e-15,-3.231835e-14,-5.952427e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958505e+02,-9.041810e-04,-3.839740e-16,-2.416970e-15,-4.287531e-14,7.348363e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.281019e-02,3.957042e+05,1.450721e+02,9.261572e-02,-2.034714e-03,1.017771e-16,5.866953e-05,1.867835e-07,4.619369e-29,3.958939e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.281019e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958046e+02,1.372940e-02,2.917857e-16,1.624856e-15,-3.221380e-14,-5.857694e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958911e+02,-1.184466e-02,-3.936919e-16,-2.422412e-15,-4.297723e-14,8.912553e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.282009e-02,3.957311e+05,1.188099e+02,6.737331e-02,5.207295e-04,1.143500e-16,5.866953e-05,1.867708e-07,4.224846e-29,3.958946e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.282009e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958303e+02,3.575463e-03,2.856339e-16,1.758794e-15,-3.212911e-14,-6.020660e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958913e+02,-4.003757e-03,-4.005331e-16,-2.365940e-15,-4.308980e-14,6.968407e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.283017e-02,3.957361e+05,8.992326e+01,1.409880e-02,-1.709425e-02,1.389312e-16,5.866953e-05,1.867519e-07,3.992577e-29,3.958706e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.283017e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958598e+02,8.818346e-03,2.742105e-16,1.691625e-15,-3.202679e-14,-5.912181e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958675e+02,8.465483e-03,-4.130547e-16,-2.360242e-15,-4.324613e-14,3.741571e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.284007e-02,3.957101e+05,8.451463e+01,-2.372756e-02,-3.077734e-02,1.250700e-16,5.866953e-05,1.867183e-07,3.859440e-29,3.958393e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.284007e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958658e+02,1.912245e-02,2.856984e-16,1.657341e-15,-3.216841e-14,-5.692957e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958359e+02,1.163858e-02,-4.106811e-16,-2.360761e-15,-4.326179e-14,2.900802e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.285015e-02,3.957043e+05,7.001115e+01,-1.236932e-02,-2.376435e-02,1.348878e-16,5.866953e-05,1.866940e-07,4.115905e-29,3.958189e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.285015e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958340e+02,1.984164e-02,2.875532e-16,1.561484e-15,-3.223359e-14,-5.607671e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958160e+02,3.896119e-03,-4.228056e-16,-2.361683e-15,-4.342433e-14,5.015226e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.286004e-02,3.957257e+05,7.020502e+01,2.785555e-02,-2.100382e-02,1.497454e-16,5.866953e-05,1.866800e-07,4.971394e-29,3.958405e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.286004e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958154e+02,2.756514e-02,2.878453e-16,1.591184e-15,-3.229907e-14,-5.529997e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958379e+02,-6.509042e-03,-4.373678e-16,-2.347943e-15,-4.358152e-14,7.804042e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.287013e-02,3.957236e+05,9.605925e+01,7.396643e-02,-5.531751e-03,1.260123e-16,5.866953e-05,1.867636e-07,4.095446e-29,3.958643e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.287012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.957934e+02,1.697440e-02,2.978553e-16,1.609547e-15,-3.247474e-14,-5.899659e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958616e+02,-1.180544e-02,-4.241476e-16,-2.398451e-15,-4.346488e-14,9.752232e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.288003e-02,3.957161e+05,1.389198e+02,8.076339e-02,2.576270e-02,1.181636e-16,5.866953e-05,1.867954e-07,4.243194e-29,3.958996e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.288003e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958221e+02,-7.868384e-03,3.056373e-16,1.679531e-15,-3.263130e-14,-6.531880e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958968e+02,-1.806686e-02,-4.234275e-16,-2.504698e-15,-4.344247e-14,1.105269e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.289011e-02,3.957279e+05,1.145551e+02,4.233452e-02,1.697244e-02,1.092732e-16,5.866953e-05,1.867272e-07,4.303834e-29,3.958871e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.289011e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958478e+02,-1.008689e-02,3.048150e-16,1.681071e-15,-3.270861e-14,-6.705812e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958838e+02,-6.616555e-03,-4.142133e-16,-2.533328e-15,-4.335516e-14,8.867866e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.290001e-02,3.957138e+05,1.010372e+02,-6.455368e-03,-1.504670e-03,1.204978e-16,5.866953e-05,1.867295e-07,3.925621e-29,3.958594e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.290001e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958690e+02,2.016670e-03,3.034885e-16,1.652744e-15,-3.277864e-14,-6.553995e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958561e+02,-4.955461e-04,-4.234782e-16,-2.527590e-15,-4.343968e-14,7.484484e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.291009e-02,3.957156e+05,7.347176e+01,-1.368314e-02,1.338176e-02,1.148627e-16,5.866953e-05,1.867157e-07,4.354303e-29,3.958338e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.291009e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958500e+02,-4.952824e-03,3.066957e-16,1.590063e-15,-3.289442e-14,-6.668227e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958304e+02,-8.652224e-03,-4.216651e-16,-2.564715e-15,-4.342146e-14,9.047598e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.292017e-02,3.957234e+05,4.957452e+01,1.278644e-03,1.880203e-02,1.146643e-16,5.866953e-05,1.867148e-07,4.816503e-29,3.958176e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.292017e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958191e+02,-4.738222e-03,3.087161e-16,1.675779e-15,-3.301080e-14,-6.715875e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958148e+02,-1.411320e-02,-4.231506e-16,-2.501906e-15,-4.344910e-14,1.026683e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.293007e-02,3.957177e+05,8.877370e+01,5.023342e-02,1.316770e-02,1.198420e-16,5.866953e-05,1.867625e-07,3.948361e-29,3.958512e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.293007e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958037e+02,-2.909960e-03,3.104075e-16,1.669468e-15,-3.312650e-14,-6.686677e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958484e+02,-1.007602e-02,-4.301888e-16,-2.480282e-15,-4.354409e-14,8.790148e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.294016e-02,3.957390e+05,9.337760e+01,7.670959e-02,3.181091e-03,1.287850e-16,5.866953e-05,1.868006e-07,3.431721e-29,3.958770e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.294016e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958036e+02,-6.366455e-03,3.103646e-16,1.762233e-15,-3.322141e-14,-6.643507e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958742e+02,3.277484e-03,-4.391463e-16,-2.530469e-15,-4.366782e-14,5.495039e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.295006e-02,3.957158e+05,1.388010e+02,5.872700e-02,-1.409535e-02,1.326579e-16,5.866953e-05,1.867598e-07,4.510927e-29,3.958992e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.295005e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958437e+02,8.653014e-03,3.214194e-16,1.756894e-15,-3.341728e-14,-6.250776e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958964e+02,5.651725e-03,-4.540452e-16,-2.621137e-15,-4.383299e-14,4.218192e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.296014e-02,3.956903e+05,1.466971e+02,2.481297e-02,-3.856008e-02,1.415284e-16,5.866953e-05,1.867508e-07,4.557809e-29,3.958817e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.296014e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958600e+02,2.791333e-02,3.161573e-16,1.640376e-15,-3.345217e-14,-5.832589e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958782e+02,1.077574e-02,-4.577036e-16,-2.544890e-15,-4.383900e-14,3.470257e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.297004e-02,3.957348e+05,7.018802e+01,-1.219417e-02,-2.336812e-02,1.297735e-16,5.866953e-05,1.867284e-07,4.246463e-29,3.958496e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.297004e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958647e+02,1.887592e-02,3.035324e-16,1.521487e-15,-3.340151e-14,-6.027714e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958465e+02,4.091121e-03,-4.334990e-16,-2.486309e-15,-4.355492e-14,5.508606e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.298012e-02,3.957208e+05,6.038987e+01,5.930780e-04,1.078622e-02,1.506423e-16,5.866953e-05,1.867130e-07,4.152589e-29,3.958258e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.298012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958278e+02,4.276949e-04,2.984173e-16,1.470018e-15,-3.345077e-14,-6.458938e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958226e+02,-1.132526e-02,-4.489799e-16,-2.495211e-15,-4.362452e-14,9.366702e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.299001e-02,3.957045e+05,7.254821e+01,1.689879e-02,1.127695e-02,1.209969e-16,5.866953e-05,1.867048e-07,3.858658e-29,3.958217e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.299002e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958077e+02,4.254535e-04,3.069864e-16,1.530608e-15,-3.364994e-14,-6.575508e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958188e+02,-1.164846e-02,-4.281113e-16,-2.530705e-15,-4.336769e-14,1.041452e+00,0.000000e+00,0.000000e+00,0.000000e+00
